NumRF;Montant;MontantRF;DateDon;AdressePays;NomDonateur;RowID;NumRF_numeric;Nb_Doublons_NumRF;Ctrl_DoublonRF;Taille_RuptureSeq;Ctrl_RuptureSeq;Ctrl_PaysGAFI;Ctrl_MontantNegatif;Ctrl_MontantNul;Ctrl_IdentiteVide;Ctrl_Montant500;Ctrl_DateApresNov;Ctrl_Etranger;Mois;JourSemaine;EstFinAnnee;RiskRule;Prob_Risque;Classe_ML
3544;253.87;253.24;2024-02-20;France;Sophie Dupont;3142;3544;1;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0.08955035839468228;Risque faible
3545;20.09;20.58;2024-10-14;France;Sophie Martin;3143;3545;1;0;1;0;0;0;0;0;0;0;0;10;0;0;0;0.15901498028818087;Risque faible
3546;241.32;241.28;2024-04-09;France;Paul Petit;3144;3546;1;0;1;0;0;0;0;0;0;0;0;4;1;0;0;0.07474868030365994;Risque faible
3547;61.95;62.25;2024-07-30;France;Paul Richard;3145;3547;1;0;1;0;0;0;0;0;0;0;0;7;1;0;0;0.16408407190315438;Risque faible
3548;4748.58;4749.49;2024-12-02;France;Hugo Durand;3146;3548;1;0;1;0;0;0;0;0;1;1;0;12;0;1;1;0.29109677537957085;Risque faible
3549;706.89;706.53;2024-10-21;France;Jean Robert;3147;3549;1;0;1;0;0;0;0;0;1;0;0;10;0;0;0;0.25388717896155133;Risque faible
3550;3047.39;3047.32;2024-06-05;France;Paul Dupont;3148;3550;1;0;1;0;0;0;0;0;1;0;0;6;2;0;0;0.3300201440737924;Risque faible
3551;36.87;37.65;2024-10-24;France;Jean Martin;3149;3551;1;0;1;0;0;0;0;0;0;0;0;10;3;0;0;0.13266340010113709;Risque faible
3552;425.51;425.84;2024-01-14;France;Camille Moreau;3150;3552;1;0;1;0;0;0;0;0;0;0;0;1;6;0;0;0.06142796143025969;Risque faible
3553;2687.74;2687.39;2024-04-25;France;Sophie Laurent;3151;3553;1;0;1;0;0;0;0;0;1;0;0;4;3;0;0;0.29923366525801937;Risque faible
3554;367.61;367.13;2024-12-09;France;Paul Moreau;3152;3554;1;0;1;0;0;0;0;0;0;1;0;12;0;1;0;0.1419893075395493;Risque faible
3555;946.33;946.07;2024-12-13;France;Marie Simon;3153;3555;1;0;1;0;0;0;0;0;1;1;0;12;4;1;1;0.47071443647576333;Risque faible
3556;249.93;249.56;2024-10-29;France;Sophie Simon;3154;3556;1;0;1;0;0;0;0;0;0;0;0;10;1;0;0;0.06998485955654993;Risque faible
3557;72.37;72.49000000000001;2024-12-25;France;Jean Robert;3155;3557;1;0;1;0;0;0;0;0;0;1;0;12;2;1;0;0.2772911724409482;Risque faible
3558;169.4;169.44;2024-01-24;France;Camille Durand;3156;3558;1;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0.0728153260969467;Risque faible
3559;171.24;171.38;2024-11-11;France;Sophie Robert;3157;3559;1;0;1;0;0;0;0;0;0;1;0;11;0;1;0;0.13990172016816987;Risque faible
3560;167.1;166.68;2024-02-24;France;Nicolas Richard;3158;3560;1;0;1;0;0;0;0;0;0;0;0;2;5;0;0;0.056248181928856035;Risque faible
3561;419.66;419.62;2024-07-31;France;Emma Martin;3159;3561;1;0;1;0;0;0;0;0;0;0;0;7;2;0;0;0.05206797623858674;Risque faible
3562;166.11;165.08;2024-11-21;France;Jean Petit;3160;3562;1;0;1;0;0;0;0;0;0;1;0;11;3;1;0;0.11644513152116186;Risque faible
3563;327.49;327.56;2024-11-29;France;Camille Bernard;3161;3563;1;0;1;0;0;0;0;0;0;1;0;11;4;1;0;0.1139661756590089;Risque faible
3564;223.94;224.53;2024-11-24;France;Hugo Durand;3162;3564;1;0;1;0;0;0;0;0;0;1;0;11;6;1;0;0.10299154070365464;Risque faible
3565;70.25;69.54;2024-06-11;France;Emma Robert;3163;3565;1;0;1;0;0;0;0;0;0;0;0;6;1;0;0;0.16542952644860892;Risque faible
3566;2581.1;2581.34;2024-10-26;France;Paul Petit;3164;3566;1;0;1;0;0;0;0;0;1;0;0;10;5;0;0;0.3440879141228633;Risque faible
3567;345.86;345.55;2024-06-12;France;Luc Petit;3165;3567;1;0;1;0;0;0;0;0;0;0;0;6;2;0;0;0.049269513047642356;Risque faible
3568;141.07;141.47;2024-11-19;France;Paul Martin;3166;3568;1;0;1;0;0;0;0;0;0;1;0;11;1;1;0;0.18400418947721323;Risque faible
3569;264.37;264.45;2024-11-06;France;Luc Martin;3167;3569;1;0;1;0;0;0;0;0;0;1;0;11;2;1;0;0.11449793386233764;Risque faible
3570;334.89;335.09;2024-10-27;France;Marie Martin;3168;3570;1;0;1;0;0;0;0;0;0;0;0;10;6;0;0;0.041094069116146145;Risque faible
3571;929.42;929.4499999999999;2024-05-01;France;Marie Moreau;3169;3571;1;0;1;0;0;0;0;0;1;0;0;5;2;0;0;0.30673326597825884;Risque faible
3572;3548.41;3549.07;2024-12-05;France;Hugo Simon;3170;3572;1;0;1;0;0;0;0;0;1;1;0;12;3;1;1;0.2544016209642606;Risque faible
3573;299.01;299.18;2024-12-13;France;Paul Dupont;3171;3573;1;0;1;0;0;0;0;0;0;1;0;12;4;1;0;0.14504646071759003;Risque faible
3574;156.49;156.14;2024-06-26;France;Emma Simon;3172;3574;1;0;1;0;0;0;0;0;0;0;0;6;2;0;0;0.05048262780174072;Risque faible
3575;318.03;318.08;2024-09-25;France;Jean Dupont;3173;3575;1;0;1;0;0;0;0;0;0;0;0;9;2;0;0;0.04989787667481753;Risque faible
3576;174.14;173.96;2024-11-16;France;Sophie Laurent;3174;3576;1;0;1;0;0;0;0;0;0;1;0;11;5;1;0;0.10582215030818708;Risque faible
3577;72.18;72.26;2024-11-02;France;Jean Simon;3175;3577;1;0;1;0;0;0;0;0;0;1;0;11;5;1;0;0.21500708702095378;Risque faible
3578;57.38;57.17;2024-11-19;France;Emma Robert;3176;3578;1;0;1;0;0;0;0;0;0;1;0;11;1;1;0;0.27927070853365576;Risque faible
3579;420.07;419.73;2024-12-04;France;Luc Martin;3177;3579;1;0;1;0;0;0;0;0;0;1;0;12;2;1;0;0.1253754772731348;Risque faible
3580;31.6;31.7;2024-12-19;France;Paul Durand;3178;3580;1;0;1;0;0;0;0;0;0;1;0;12;3;1;0;0.26547409711749664;Risque faible
3581;333.1;333.13;2024-11-10;France;Sophie Richard;3179;3581;1;0;1;0;0;0;0;0;0;1;0;11;6;1;0;0.10436319595476125;Risque faible
3582;143.03;143.56;2024-01-17;France;Lea Dupont;3180;3582;1;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0.07551426508898915;Risque faible
3583;351.29;351.08;2024-02-01;France;Emma Dupont;3181;3583;1;0;1;0;0;0;0;0;0;0;0;2;3;0;0;0.06102479508718037;Risque faible
3584;371.51;370.52;2024-12-06;France;Lea Petit;3182;3584;1;0;1;0;0;0;0;0;0;1;0;12;4;1;0;0.1431213759304469;Risque faible
3585;3591.32;3591.14;2024-05-16;France;Luc Laurent;3183;3585;1;0;1;0;0;0;0;0;1;0;0;5;3;0;0;0.35203503239646455;Risque faible
3586;789.57;788.7600000000001;2024-04-16;France;Marie Bernard;3184;3586;1;0;1;0;0;0;0;0;1;0;0;4;1;0;0;0.30021430135479743;Risque faible
3587;1846.64;1846.85;2024-12-02;France;Hugo Durand;3185;3587;1;0;1;0;0;0;0;0;1;1;0;12;0;1;1;0.20903891602762445;Risque faible
3588;337.51;336.67;2024-09-13;France;Lea Bernard;3186;3588;1;0;1;0;0;0;0;0;0;0;0;9;4;0;0;0.04689517278210461;Risque faible
3589;159.14;158.65;2024-06-16;France;Marie Martin;3187;3589;1;0;1;0;0;0;0;0;0;0;0;6;6;0;0;0.03674159780735652;Risque faible
3590;202.33;202.15;2024-11-09;France;Emma Martin;3188;3590;1;0;1;0;0;0;0;0;0;1;0;11;5;1;0;0.1031859586310118;Risque faible
3591;140.27;141.04;2024-12-20;France;Sophie Simon;3189;3591;1;0;1;0;0;0;0;0;0;1;0;12;4;1;0;0.18115138751465204;Risque faible
3592;188.26;187.72;2024-09-01;France;Camille Bernard;3190;3592;1;0;1;0;0;0;0;0;0;0;0;9;6;0;0;0.037022397465352165;Risque faible
3593;1638.03;1638.04;2024-04-22;France;Jean Martin;3191;3593;1;0;1;0;0;0;0;0;1;0;0;4;0;0;0;0.2738964175123026;Risque faible
3594;152.94;153.23;2024-06-26;France;Camille Laurent;3192;3594;1;0;1;0;0;0;0;0;0;0;0;6;2;0;0;0.05190570472481765;Risque faible
3595;267.54;268.28;2024-07-08;France;Hugo Simon;3193;3595;1;0;1;0;0;0;0;0;0;0;0;7;0;0;0;0.05937453460340081;Risque faible
3596;1497.49;1497.88;2024-01-11;France;Nicolas Petit;3194;3596;1;0;1;0;0;0;0;0;1;0;0;1;3;0;0;0.31955938744437973;Risque faible
3597;234.6;235.15;2024-01-23;France;Lea Dupont;3195;3597;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0.09106056247631493;Risque faible
3598;525.43;525.8599999999999;2024-12-23;France;Emma Moreau;3196;3598;1;0;1;0;0;0;0;0;1;1;0;12;0;1;1;0.404207265575252;Risque faible
3599;1345.26;1344.66;2024-10-08;France;Marie Moreau;3197;3599;1;0;1;0;0;0;0;0;1;0;0;10;1;0;0;0.2931906379032877;Risque faible
3600;213.78;213.96;2024-11-14;France;Sophie Martin;3198;3600;1;0;1;0;0;0;0;0;0;1;0;11;3;1;0;0.10358705253514162;Risque faible
3601;168.09;168.51;2024-03-09;France;Sophie Moreau;3199;3601;1;0;1;0;0;0;0;0;0;0;0;3;5;0;0;0.04834068562527236;Risque faible
3602;172.25;171.77;2024-12-11;France;Sophie Moreau;3200;3602;1;0;1;0;0;0;0;0;0;1;0;12;2;1;0;0.1443771064080812;Risque faible
3603;272.24;271.95;2024-12-02;France;Hugo Robert;3201;3603;1;0;1;0;0;0;0;0;0;1;0;12;0;1;0;0.14696454971954523;Risque faible
3604;151.0;150.6;2024-09-09;France;Lea Martin;3202;3604;1;0;1;0;0;0;0;0;0;0;0;9;0;0;0;0.07171171044703116;Risque faible
3605;73.5;73.89;2024-02-20;France;Paul Petit;3203;3605;1;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0.18506328575177242;Risque faible
3606;51.24;51.21;2024-02-12;France;Camille Robert;3204;3606;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0.17021382701947424;Risque faible
3607;343.38;343.22;2024-11-19;France;Luc Dupont;3205;3607;1;0;1;0;0;0;0;0;0;1;0;11;1;1;0;0.1329660968241893;Risque faible
3608;646.62;645.98;2024-01-25;France;Jean Dupont;3206;3608;1;0;1;0;0;0;0;0;1;0;0;1;3;0;0;0.4051277732421348;Risque faible
3609;564.97;564.94;2024-09-26;France;Luc Martin;3207;3609;1;0;1;0;0;0;0;0;1;0;0;9;3;0;0;0.4362737523670651;Risque faible
3610;77.37;77.09;2024-12-26;France;Paul Moreau;3208;3610;1;0;1;0;0;0;0;0;0;1;0;12;3;1;0;0.2678392367023213;Risque faible
3611;560.12;560.24;2024-11-24;France;Camille Moreau;3209;3611;1;0;1;0;0;0;0;0;1;1;0;11;6;1;1;0.7027769524590598;Haut risque
3612;458.13;457.56;2024-10-21;France;Camille Martin;3210;3612;1;0;1;0;0;0;0;0;0;0;0;10;0;0;0;0.06318669642448219;Risque faible
3622;306.84;306.9299999999999;2024-06-01;France;Lea Simon;3211;3622;1;0;10;1;0;0;0;0;0;0;0;6;5;0;1;0.0030213609269678548;Risque faible
3623;195.1;194.88;2024-10-30;France;Camille Laurent;3212;3623;1;0;1;0;0;0;0;0;0;0;0;10;2;0;0;0.05203671250471599;Risque faible
3624;241.76;241.14;2024-10-31;France;Emma Dupont;3213;3624;1;0;1;0;0;0;0;0;0;0;0;10;3;0;0;0.04121373450117943;Risque faible
3625;137.71;137.05;2024-11-11;France;Paul Robert;3214;3625;1;0;1;0;0;0;0;0;0;1;0;11;0;1;0;0.16638972485225959;Risque faible
3626;478.08;477.49;2024-10-09;France;Paul Bernard;3215;3626;1;0;1;0;0;0;0;0;0;0;0;10;2;0;0;0.05600190389772816;Risque faible
3627;492.85;492.75;2024-02-14;France;Nicolas Robert;3216;3627;1;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0.07470642137240549;Risque faible
3628;41.35;41.41;2024-10-13;France;Lea Durand;3217;3628;1;0;1;0;0;0;0;0;0;0;0;10;6;0;0;0.1177435352164397;Risque faible
3629;855.39;855.52;2024-11-14;France;Sophie Bernard;3218;3629;1;0;1;0;0;0;0;0;1;1;0;11;3;1;1;0.28297661576289906;Risque faible
3630;539.1;539.25;2024-06-14;France;Paul Martin;3219;3630;1;0;1;0;0;0;0;0;1;0;0;6;4;0;0;0.5013250353360578;Risque faible
3631;70.43;70.05000000000001;2024-07-25;France;Luc Martin;3220;3631;1;0;1;0;0;0;0;0;0;0;0;7;3;0;0;0.1290306498591446;Risque faible
3632;239.36;239.89;2024-11-26;France;Marie Petit;3221;3632;1;0;1;0;0;0;0;0;0;1;0;11;1;1;0;0.13863757083146214;Risque faible
3633;54.22;54.0;2024-11-02;France;Emma Richard;3222;3633;1;0;1;0;0;0;0;0;0;1;0;11;5;1;0;0.2136616324754992;Risque faible
3634;216.19;216.42;2024-09-23;France;Lea Richard;3223;3634;1;0;1;0;0;0;0;0;0;0;0;9;0;0;0;0.06103745595171541;Risque faible
3635;1660.14;1660.06;2024-12-18;France;Emma Petit;3224;3635;1;0;1;0;0;0;0;0;1;1;0;12;2;1;1;0.25241625622801495;Risque faible
3636;59.4;59.59;2024-12-10;France;Luc Durand;3225;3636;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.32173380881323216;Risque faible
3637;251.79;251.68;2024-08-11;France;Camille Simon;3226;3637;1;0;1;0;0;0;0;0;0;0;0;8;6;0;0;0.03729231193793308;Risque faible
3638;431.28;431.48;2024-06-01;France;Sophie Laurent;3227;3638;1;0;1;0;0;0;0;0;0;0;0;6;5;0;0;0.03972105277866897;Risque faible
3639;145.87;145.87;2024-12-02;France;Jean Richard;3228;3639;1;0;1;0;0;0;0;0;0;1;0;12;0;1;0;0.20081101708800225;Risque faible
3640;3198.36;3198.77;2024-10-11;France;Marie Durand;3229;3640;1;0;1;0;0;0;0;0;1;0;0;10;4;0;0;0.4420983520516698;Risque faible
3641;293.1;292.69;2024-07-04;France;Emma Simon;3230;3641;1;0;1;0;0;0;0;0;0;0;0;7;3;0;0;0.03758098425918696;Risque faible
3642;320.25;319.37;2024-08-13;France;Emma Richard;3231;3642;1;0;1;0;0;0;0;0;0;0;0;8;1;0;0;0.06618310237833687;Risque faible
3643;171.26;170.77;2024-07-18;France;Sophie Simon;3232;3643;1;0;1;0;0;0;0;0;0;0;0;7;3;0;0;0.04006996108225084;Risque faible
3644;211.86;212.39;2024-01-11;France;Paul Dupont;3233;3644;1;0;1;0;0;0;0;0;0;0;0;1;3;0;0;0.06253499916881301;Risque faible
3645;201.04;200.96;2024-11-24;France;Camille Moreau;3234;3645;1;0;1;0;0;0;0;0;0;1;0;11;6;1;0;0.10433699524910918;Risque faible
3646;273.33;273.38;2024-11-04;France;Lea Dupont;3235;3646;1;0;1;0;0;0;0;0;0;1;0;11;0;1;0;0.12128634731322785;Risque faible
3647;43.72;43.19;2024-12-22;France;Nicolas Martin;3236;3647;1;0;1;0;0;0;0;0;0;1;0;12;6;1;0;0.26445979571329276;Risque faible
3648;186.9;186.93;2024-12-15;France;Emma Simon;3237;3648;1;0;1;0;0;0;0;0;0;1;0;12;6;1;0;0.1452935838354101;Risque faible
3649;94.54;94.03;2024-10-04;France;Emma Durand;3238;3649;1;0;1;0;0;0;0;0;0;0;0;10;4;0;0;0.06300865289066548;Risque faible
3650;2090.13;2089.69;2024-03-02;France;Nicolas Robert;3239;3650;1;0;1;0;0;0;0;0;1;0;0;3;5;0;0;0.35339598367746966;Risque faible
3651;360.18;359.98;2024-12-16;France;Jean Simon;3240;3651;1;0;1;0;0;0;0;0;0;1;0;12;0;1;0;0.1419893075395493;Risque faible
3652;214.07;214.29;2024-01-09;France;Camille Durand;3241;3652;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0.09106056247631493;Risque faible
3653;1076.94;1077.22;2024-12-01;France;Lea Martin;3242;3653;1;0;1;0;0;0;0;0;1;1;0;12;6;1;1;0.425018892720801;Risque faible
3658;4167.43;4167.72;2024-12-03;France;Luc Moreau;3243;3658;1;0;5;1;0;0;0;0;1;1;0;12;1;1;1;0.23863662209428754;Risque faible
3659;177.78;176.99;2024-08-25;France;Hugo Durand;3244;3659;1;0;1;0;0;0;0;0;0;0;0;8;6;0;0;0.035359476117037554;Risque faible
3660;26.15;26.15;2024-11-12;France;Sophie Martin;3245;3660;2;1;1;0;0;0;0;0;0;1;0;11;1;1;1;0.230532469427499;Risque faible
3661;262.86;262.76;2024-11-09;France;Camille Bernard;3246;3661;1;0;1;0;0;0;0;0;0;1;0;11;5;1;0;0.10184050408555725;Risque faible
3662;810.09;809.32;2024-11-03;France;Nicolas Petit;3247;3662;1;0;1;0;0;0;0;0;1;1;0;11;6;1;1;0.37044874644985254;Risque faible
3663;145.57;145.58;2024-08-24;France;Jean Laurent;3248;3663;1;0;1;0;0;0;0;0;0;0;0;8;5;0;0;0.03925495651491408;Risque faible
3664;4008.12;4007.99;2024-08-06;France;Sophie Moreau;3249;3664;1;0;1;0;0;0;0;0;1;0;0;8;1;0;0;0.38555986793246516;Risque faible
3665;253.55;253.81;2024-06-26;France;Lea Laurent;3250;3665;1;0;1;0;0;0;0;0;0;0;0;6;2;0;0;0.049269513047642356;Risque faible
3666;278.22;278.26;2024-11-13;France;Camille Martin;3251;3666;1;0;1;0;0;0;0;0;0;1;0;11;2;1;0;0.11266089122358322;Risque faible
3667;65.92;65.65;2024-11-14;France;Camille Petit;3252;3667;1;0;1;0;0;0;0;0;0;1;0;11;3;1;0;0.2348366728737403;Risque faible
3668;754.47;754.9300000000001;2024-12-18;France;Hugo Moreau;3253;3668;1;0;1;0;0;0;0;0;1;1;0;12;2;1;1;0.2553677903646683;Risque faible
3669;251.67;250.56;2024-04-27;France;Jean Moreau;3254;3669;1;0;1;0;0;0;0;0;0;0;0;4;5;0;0;0.040233389083735305;Risque faible
3670;350.81;350.78;2024-11-10;France;Jean Richard;3255;3670;1;0;1;0;0;0;0;0;0;1;0;11;6;1;0;0.10371397323658363;Risque faible
3671;167.54;166.66;2024-04-06;France;Luc Laurent;3256;3671;1;0;1;0;0;0;0;0;0;0;0;4;5;0;0;0.041446503837833666;Risque faible
3672;3818.18;3817.72;2024-11-26;France;Hugo Richard;3257;3672;1;0;1;0;0;0;0;0;1;1;0;11;1;1;1;0.3616836811775325;Risque faible
3660;44.94;45.2;2024-12-03;France;Camille Dupont;3258;3660;2;1;1;0;0;0;0;0;0;1;0;12;1;1;1;0.2671657858113295;Risque faible
3674;296.02;295.38;2024-11-01;France;Emma Bernard;3259;3674;1;0;2;1;0;0;0;0;0;1;0;11;4;1;1;0.04523927540799594;Risque faible
3675;286.23;285.52;2024-12-24;France;Emma Durand;3260;3675;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.1650530681822849;Risque faible
3676;396.42;397.61;2024-06-02;France;Emma Simon;3261;3676;1;0;1;0;0;0;0;0;0;0;0;6;6;0;0;0.04167046194782877;Risque faible
3677;194.1;193.42;2024-11-18;France;Nicolas Moreau;3262;3677;1;0;1;0;0;0;0;0;0;1;0;11;0;1;0;0.12532271094959146;Risque faible
3678;682.79;683.62;2024-06-23;France;Luc Laurent;3263;3678;1;0;1;0;0;0;0;0;1;0;0;6;6;0;0;0.3335556318792404;Risque faible
3679;3762.41;3762.32;2024-10-28;France;Paul Petit;3264;3679;1;0;1;0;0;0;0;0;1;0;0;10;0;0;0;0.3471935206714846;Risque faible
3680;218.01;217.75;2024-01-29;France;Camille Moreau;3265;3680;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0.07906676237110397;Risque faible
3681;648.15;648.43;2024-11-28;France;Nicolas Moreau;3266;3681;1;0;1;0;0;0;0;0;1;1;0;11;3;1;1;0.46137318953653683;Risque faible
3682;391.83;392.5;2024-01-10;France;Camille Bernard;3267;3682;1;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0.07440067453379273;Risque faible
3683;1505.54;1504.97;2024-10-02;France;Hugo Moreau;3268;3683;1;0;1;0;0;0;0;0;1;0;0;10;2;0;0;0.29242922052410014;Risque faible
3684;121.48;121.22;2024-10-16;France;Paul Dupont;3269;3684;1;0;1;0;0;0;0;0;0;0;0;10;2;0;0;0.060776840801572606;Risque faible
3685;50.17;50.59;2024-12-14;France;Hugo Bernard;3270;3685;1;0;1;0;0;0;0;0;0;1;0;12;5;1;0;0.2633087590951954;Risque faible
3686;77.79;77.93;2024-05-20;France;Jean Durand;3271;3686;1;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0.15944679728497943;Risque faible
3687;4823.94;4824.49;2024-11-26;France;Hugo Petit;3272;3687;1;0;1;0;0;0;0;0;1;1;0;11;1;1;1;0.38742552104067246;Risque faible
3688;397.72;397.98;2024-11-04;France;Marie Laurent;3273;3688;1;0;1;0;0;0;0;0;0;1;0;11;0;1;0;0.11617628731946672;Risque faible
3689;411.6;412.5;2024-05-07;France;Luc Simon;3274;3689;1;0;1;0;0;0;0;0;0;0;0;5;1;0;0;0.07466258577346488;Risque faible
3690;778.77;778.86;2024-11-30;France;Emma Laurent;3275;3690;1;0;1;0;0;0;0;0;1;1;0;11;5;1;1;0.3698085358941436;Risque faible
3691;205.19;205.3;2024-11-05;France;Nicolas Dupont;3276;3691;1;0;1;0;0;0;0;0;0;1;0;11;1;1;0;0.13998302537691665;Risque faible
3692;150.85;151.01;2024-12-26;France;Marie Richard;3277;3692;1;0;1;0;0;0;0;0;0;1;0;12;3;1;0;0.16358385760048028;Risque faible
3693;275.97;275.9;2024-07-30;France;Paul Martin;3278;3693;1;0;1;0;0;0;0;0;0;0;0;7;1;0;0;0.06721766009947629;Risque faible
3694;135.98;136.4;2024-04-28;France;Emma Durand;3279;3694;1;0;1;0;0;0;0;0;0;0;0;4;6;0;0;0.04288615410917487;Risque faible
3695;102.32;102.44;2024-12-13;France;Sophie Laurent;3280;3695;1;0;1;0;0;0;0;0;0;1;0;12;4;1;0;0.20273913165883428;Risque faible
3696;94.36;94.75;2024-05-15;France;Nicolas Bernard;3281;3696;1;0;1;0;0;0;0;0;0;0;0;5;2;0;0;0.07490890035457251;Risque faible
3697;429.71;430.18;2024-09-17;France;Marie Robert;3282;3697;1;0;1;0;0;0;0;0;0;0;0;9;1;0;0;0.07127112626838375;Risque faible
3698;3396.49;3396.7;2024-10-02;France;Nicolas Dupont;3283;3698;1;0;1;0;0;0;0;0;1;0;0;10;2;0;0;0.3242470624084492;Risque faible
3699;228.42;228.67;2024-07-26;France;Emma Moreau;3284;3699;1;0;1;0;0;0;0;0;0;0;0;7;4;0;0;0.04412539630104509;Risque faible
3700;291.67;291.16;2024-11-09;France;Hugo Richard;3285;3700;1;0;1;0;0;0;0;0;0;1;0;11;5;1;0;0.10127932351576835;Risque faible
3701;133.99;133.71;2024-08-30;France;Paul Simon;3286;3701;1;0;1;0;0;0;0;0;0;0;0;8;4;0;0;0.04786844311096529;Risque faible
3702;315.24;315.66;2024-12-10;France;Luc Dupont;3287;3702;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.1650530681822849;Risque faible
3703;543.2;543.9100000000001;2024-04-09;France;Nicolas Laurent;3288;3703;1;0;1;0;0;0;0;0;1;0;0;4;1;0;0;0.43911860407663894;Risque faible
3704;93.61;92.64;2024-12-14;France;Nicolas Dupont;3289;3704;1;0;1;0;0;0;0;0;0;1;0;12;5;1;0;0.2012740375887681;Risque faible
3705;198.06;197.78;2024-11-25;France;Hugo Simon;3290;3705;1;0;1;0;0;0;0;0;0;1;0;11;0;1;0;0.12532271094959146;Risque faible
3706;114.56;114.57;2024-01-16;France;Marie Laurent;3291;3706;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0.11329411661680187;Risque faible
3707;91.54;91.10000000000001;2024-01-04;France;Emma Laurent;3292;3707;1;0;1;0;0;0;0;0;0;0;0;1;3;0;0;0.08352792399269897;Risque faible
3708;389.58;389.17;2024-12-31;France;Jean Bernard;3293;3708;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.1619148686410434;Risque faible
3709;193.19;193.43;2024-11-25;Espagne;Luc Durand;3294;3709;1;0;1;0;0;0;0;0;0;1;1;11;0;1;1;0.21037358613468843;Risque faible
3710;522.64;523.43;2024-11-29;France;Luc Moreau;3295;3710;1;0;1;0;0;0;0;0;1;1;0;11;4;1;1;0.5937501603018012;Risque faible
3711;32.43;31.41;2024-07-22;France;Luc Richard;3296;3711;1;0;1;0;0;0;0;0;0;0;0;7;0;0;0;0.1547307423254462;Risque faible
3712;3332.01;3331.92;2024-01-20;France;Marie Robert;3297;3712;1;0;1;0;0;0;0;0;1;0;0;1;5;0;0;0.42951374803360953;Risque faible
3713;124.47;124.7;2024-11-10;Canada;Hugo Dupont;3298;3713;1;0;1;0;0;0;0;0;0;1;1;11;6;1;1;0.20952866465544956;Risque faible
3714;33.37;33.76;2024-12-05;France;Camille Simon;3299;3714;1;0;1;0;0;0;0;0;0;1;0;12;3;1;0;0.26547409711749664;Risque faible
3715;259.85;260.01;2024-11-07;France;Nicolas Moreau;3300;3715;1;0;1;0;0;0;0;0;0;1;0;11;3;1;0;0.10358705253514162;Risque faible
3716;181.51;182.39;2024-01-11;Allemagne;Nicolas Robert;3301;3716;1;0;1;0;0;0;0;0;0;0;1;1;3;0;0;0.14016773004371028;Risque faible
3717;243.23;243.24;2024-01-20;France;Hugo Dupont;3302;3717;1;0;1;0;0;0;0;0;0;0;0;1;5;0;0;0.05654527125639032;Risque faible
3718;109.61;110.27;2024-10-05;France;Hugo Simon;3303;3718;1;0;1;0;0;0;0;0;0;0;0;10;5;0;0;0.054395166294614286;Risque faible
3719;347.08;346.76;2024-11-28;France;Paul Simon;3304;3719;1;0;1;0;0;0;0;0;0;1;0;11;3;1;0;0.09861181035514571;Risque faible
3720;715.94;715.97;2024-02-04;France;Luc Simon;3305;3720;1;0;1;0;0;0;0;0;1;0;0;2;6;0;0;0.3383245205878856;Risque faible
3721;217.22;216.61;2024-09-22;France;Lea Durand;3306;3721;1;0;1;0;0;0;0;0;0;0;0;9;6;0;0;0.037022397465352165;Risque faible
3722;154.29;154.74;2024-11-01;France;Camille Richard;3307;3722;1;0;1;0;0;0;0;0;0;1;0;11;4;1;0;0.1374364973913793;Risque faible
3723;207.51;207.45;2024-02-07;France;Marie Durand;3308;3723;1;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0.0700920072612157;Risque faible
3724;238.29;238.47;2024-03-23;France;Marie Richard;3309;3724;1;0;1;0;0;0;0;0;0;0;0;3;5;0;0;0.047127570871174;Risque faible
3725;3656.77;3656.61;2024-02-01;France;Emma Simon;3310;3725;1;0;1;0;0;0;0;0;1;0;0;2;3;0;0;0.40309853084919145;Risque faible
3726;325.21;325.5;2024-02-23;France;Camille Petit;3311;3726;1;0;1;0;0;0;0;0;0;0;0;2;4;0;0;0.06249132343637648;Risque faible
3727;173.1;173.3;2024-08-12;France;Nicolas Martin;3312;3727;1;0;1;0;0;0;0;0;0;0;0;8;0;0;0;0.06381878367168997;Risque faible
3728;289.32;288.82;2024-11-08;France;Luc Bernard;3313;3728;1;0;1;0;0;0;0;0;0;1;0;11;4;1;0;0.1139661756590089;Risque faible
3729;374.74;374.27;2024-04-16;France;Emma Martin;3314;3729;1;0;1;0;0;0;0;0;0;0;0;4;1;0;0;0.07474868030365993;Risque faible
